movie_name,movie_date,movie_rating,movie_genre,movie_censor
Friday the 13th Part 2,1970,6.0,Horror,Not Rated
Cam,1970,5.9,Drama,Not Rated
Annabelle Comes Home,1970,5.9,Horror,A
Antlers,1970,5.9,Drama,A
The Fourth Kind,1970,5.9,Horror,PG-13
After.Life,1970,5.9,Drama,R
Premonition,1970,5.9,Drama,UA
The Possession,1970,5.9,Horror,A
The Grudge,1970,5.9,Horror,UA
Hide and Seek,1970,5.9,Horror,R
Vivarium,1970,5.8,Horror,7
Eli,1970,5.8,Drama,R
High Life,1970,5.8,Adventure,R
The Prodigy,1970,5.8,Fantasy,R
The Void,1970,5.8,Horror,Not Rated
Reminiscence,1970,5.8,Mystery,UA
Paranormal Activity 3,1970,5.8,Horror,R
Old,1970,5.8,Drama,UA
Antebellum,1970,5.8,Drama,R
The Haunting in Connecticut,1970,5.8,Drama,PG-13
Passengers,1970,5.8,Mystery,PG-13
Cry Wolf,1970,5.8,Drama,PG-13
Without a Paddle,1970,5.8,Adventure,PG-13
The Forgotten,1970,5.8,Drama,PG-13
Gothika,1970,5.8,Horror,A
The Relic,1970,5.8,Horror,A
I Know What You Did Last Summer,1970,5.8,Horror,A
Velvet Buzzsaw,1970,5.7,Horror,R
Insidious: The Last Key,1970,5.7,Horror,UA
Honeymoon,1970,5.7,Drama,R
The Dyatlov Pass Incident,1970,5.7,Horror,R
Paranormal Activity 2,1970,5.7,Horror,UA
The Last Exorcism,1970,5.7,Horror,PG-13
The Rental,1970,5.7,Drama,A
Pet Sematary,1970,5.7,Horror,A
Ma,1970,5.6,Horror,18
Unfriended,1970,5.6,Horror,R
Dark Water,1970,5.6,Drama,PG-13
Creep,1970,5.6,Horror,R
Cube Zero,1970,5.6,Drama,UA
The Box,1970,5.6,Drama,PG-13
Club Dread,1970,5.6,Comedy,R
Urban Legend,1970,5.6,Horror,A
Scream 3,1970,5.6,Horror,UA
Gretel & Hansel,1970,5.5,Fantasy,UA
The Innkeepers,1970,5.5,Drama,R
The Ward,1970,5.5,Horror,UA
All the Boys Love Mandy Lane,1970,5.5,Horror,R
Lady in the Water,1970,5.5,Drama,U
White Noise,1970,5.5,Drama,PG-13
Cube 2: Hypercube,1970,5.5,Horror,A
"Dude, Where's My Car?",1970,5.5,Comedy,A
In the Tall Grass,1970,5.4,Horror,18+
Annabelle,1970,5.4,Horror,A
Deep Water,1970,5.4,Drama,A
Red Riding Hood,1970,5.4,Fantasy,PG-13
Mute,1970,5.4,Mystery,18
My Bloody Valentine,1970,5.4,Horror,A
Winchester,1970,5.4,Drama,PG-13
Turistas,1970,5.4,Horror,R
The Eye,1970,5.4,Horror,PG-13
The Ring Two,1970,5.4,Horror,A
The Nun,1970,5.3,Horror,A
Sinister 2,1970,5.3,Horror,A
Things Heard & Seen,1970,5.3,Drama,16
The Messengers,1970,5.3,Drama,PG-13
Southland Tales,1970,5.3,Comedy,R
The Curse of La Llorona,1970,5.2,Horror,A
Friend Request,1970,5.2,Horror,R
The Lazarus Effect,1970,5.2,Horror,PG-13
Flatliners,1970,5.2,Drama,A
Apollo 18,1970,5.2,Horror,PG-13
Hubie Halloween,1970,5.2,Comedy,13
Mutant Chronicles,1970,5.2,Action,R
Scooby-Doo,1970,5.2,Adventure,U
Congo,1970,5.2,Action,UA
Grave Encounters 2,1970,5.1,Horror,Not Rated
Abduction,1970,5.1,Action,UA
Sorority Row,1970,5.1,Horror,R
The Covenant,1970,5.1,Action,A
The Haunted Mansion,1970,5.1,Comedy,U
Scooby-Doo 2: Monsters Unleashed,1970,5.1,Adventure,U
Exorcist: The Beginning,1970,5.1,Horror,A
Halloween III: Season of the Witch,1970,5.1,Horror,Not Rated
How It Ends,1970,5.0,Action,16
Hot Tub Time Machine 2,1970,5.0,Comedy,R
Paranormal Activity: The Marked Ones,1970,5.0,Horror,UA
Chernobyl Diaries,1970,5.0,Horror,R
Blair Witch,1970,5.0,Horror,R
Srpski film,1970,5.0,Horror,A
Stay Alive,1970,5.0,Fantasy,UA
An American Haunting,1970,5.0,Drama,PG-13
The Haunting,1970,5.0,Fantasy,A
Vanishing on 7th Street,1970,4.9,Horror,R
Fantasy Island,1970,4.9,Fantasy,A
Silent Hill: Revelation,1970,4.9,Horror,R
Darkness Falls,1970,4.9,Fantasy,PG-13
The Titan,1970,4.8,Drama,Not Rated
The Forest,1970,4.8,Horror,UA
DOA: Dead or Alive,1970,4.8,Action,UA
Valentine,1970,4.8,Horror,A
Zoolander 2,1970,4.7,Action,U
The Unborn,1970,4.7,Horror,PG-13
I Still Know What You Did Last Summer,1970,4.7,Horror,A
Friday the 13th: A New Beginning,1970,4.7,Horror,A
Paranormal Activity: The Ghost Dimension,1970,4.6,Horror,A
Paranormal Activity 4,1970,4.6,Horror,A
Ouija,1970,4.5,Horror,A
Rings,1970,4.5,Drama,A
Basic Instinct 2,1970,4.4,Drama,A
Boogeyman,1970,4.1,Drama,PG-13
One Missed Call,1970,4.0,Horror,A
Book of Shadows: Blair Witch 2,1970,4.0,Adventure,R
The Fog,1970,3.7,Horror,A
I Know Who Killed Me,1970,3.6,Horror,A
Slender Man,1970,3.2,Horror,UA
Hababam Sinifi,1970,9.2,Comedy,Not Rated
777 Charlie,1970,8.9,Adventure,UA
Soorarai Pottru,1970,8.7,Drama,U
La vita è bella,1970,8.6,Comedy,U
96,1970,8.5,Drama,U
Gisaengchung,1970,8.5,Drama,A
Nuovo Cinema Paradiso,1970,8.5,Drama,U
Capharnaüm,1970,8.4,Drama,A
Taare Zameen Par,1970,8.4,Drama,U
Idi i smotri,1970,8.4,Drama,A
Das Boot,1970,8.4,Drama,R
Jagten,1970,8.3,Drama,7
Jodaeiye Nader az Simin,1970,8.3,Drama,7
The Kashmir Files,1970,8.3,Drama,A
Ladri di biciclette,1970,8.3,Drama,U
Chhichhore,1970,8.2,Comedy,UA
Tumbbad,1970,8.2,Drama,A
Zindagi Na Milegi Dobara,1970,8.2,Comedy,U
Dara iz Jasenovca,1970,8.2,Drama,R
Miracle in Cell No. 7,1970,8.2,Drama,Not Rated
Babam ve Oglum,1970,8.2,Drama,Not Rated
"Swades: We, the People",1970,8.2,Drama,U
Bacheha-Ye aseman,1970,8.2,Drama,PG
Tôkyô monogatari,1970,8.2,Drama,U
Le salaire de la peur,1970,8.2,Adventure,U
Umberto D.,1970,8.2,Drama,Not Rated
Portrait de la jeune fille en feu,1970,8.1,Drama,18
Dil Bechara,1970,8.1,Comedy,12+
Masaan,1970,8.1,Drama,A
Ah-ga-ssi,1970,8.1,Drama,A
Queen,1970,8.1,Adventure,UA
Relatos salvajes,1970,8.1,Comedy,18
Mandariinid,1970,8.1,Drama,Not Rated
Kis Uykusu,1970,8.1,Drama,Not Rated
PK,1970,8.1,Comedy,UA
OMG: Oh My God!,1970,8.1,Comedy,U
Barfi!,1970,8.1,Comedy,U
Udaan,1970,8.1,Drama,UA
Chak De! India,1970,8.1,Drama,U
Black,1970,8.1,Drama,U
Munna Bhai M.B.B.S.,1970,8.1,Comedy,U
Dil Chahta Hai,1970,8.1,Comedy,Unrated
Her Sey Çok Güzel Olacak,1970,8.1,Comedy,Not Rated
Amores perros,1970,8.1,Drama,A
Lagaan: Once Upon a Time in India,1970,8.1,Drama,U
Festen,1970,8.1,Drama,R
Fa Yeung Nin Wah,1970,8.1,Drama,U
Underground,1970,8.1,Comedy,Not Rated
Ba wang bie ji,1970,8.1,Drama,R
Jean de Florette,1970,8.1,Comedy,U
"Paris, Texas",1970,8.1,Drama,U
Fanny och Alexander,1970,8.1,Drama,A
Stalker,1970,8.1,Drama,U
Höstsonaten,1970,8.1,Drama,U
A Woman Under the Influence,1970,8.1,Drama,Not Rated
Anand,1970,8.1,Drama,U
La battaglia di Algeri,1970,8.1,Drama,Not Rated
Nattvardsgästerna,1970,8.1,Drama,Not Rated
Jungfrukällan,1970,8.1,Drama,A
Smultronstället,1970,8.1,Drama,U
Det sjunde inseglet,1970,8.1,Drama,A
Le notti di Cabiria,1970,8.1,Drama,Not Rated
Ace in the Hole,1970,8.1,Drama,Not Rated
The Red Shoes,1970,8.1,Drama,Not Rated
La Grande Illusion,1970,8.1,Drama,Not Rated
All Quiet on the Western Front,1970,8.1,Drama,U
Sunrise: A Song of Two Humans,1970,8.1,Drama,Not Rated
La La Land,1970,8.0,Comedy,A
The Martian,1970,8.0,Adventure,UA
Mommy,1970,8.0,Drama,R
Her,1970,8.0,Drama,A
The Perks of Being a Wallflower,1970,8.0,Drama,UA
Okuribito,1970,8.0,Drama,PG-13
CODA,1970,8.0,Comedy,A
Black Swan,1970,8.0,Drama,A
Lage Raho Munna Bhai,1970,8.0,Comedy,U
Blood Diamond,1970,8.0,Adventure,A
Dare mo shiranai,1970,8.0,Drama,PG-13
Bom yeoreum gaeul gyeoul geurigo bom,1970,8.0,Drama,R
Big Fish,1970,8.0,Adventure,U
Yeopgijeogin geunyeo,1970,8.0,Comedy,Not Rated
Vizontele,1970,8.0,Comedy,Not Rated
Magnolia,1970,8.0,Drama,A
Central do Brasil,1970,8.0,Drama,R
La leggenda del pianista sull'oceano,1970,8.0,Drama,Not Rated
Sling Blade,1970,8.0,Drama,R
Secrets & Lies,1970,8.0,Comedy,U
Dilwale Dulhania Le Jayenge,1970,8.0,Drama,U
Scent of a Woman,1970,8.0,Drama,UA
Rain Man,1970,8.0,Drama,U
Der Himmel über Berlin,1970,8.0,Drama,U
Au revoir les enfants,1970,8.0,Drama,U
Nostalgia,1970,8.0,Drama,Not Rated
Pink Floyd: The Wall,1970,8.0,Drama,A
Fitzcarraldo,1970,8.0,Adventure,Not Rated
Being There,1970,8.0,Comedy,Not Rated
Viskningar och rop,1970,8.0,Drama,A
The Last Picture Show,1970,8.0,Drama,U
Fiddler on the Roof,1970,8.0,Drama,U
Rosemary's Baby,1970,8.0,Drama,A
The Graduate,1970,8.0,Comedy,A
Who's Afraid of Virginia Woolf?,1970,8.0,Drama,A
8½,1970,8.0,Drama,Not Rated
El ángel exterminador,1970,8.0,Drama,Not Rated
What Ever Happened to Baby Jane?,1970,8.0,Drama,A
Ivanovo detstvo,1970,8.0,Drama,A
Såsom i en spegel,1970,8.0,Drama,Not Rated
The Hustler,1970,8.0,Drama,A
La dolce vita,1970,8.0,Comedy,A
Sweet Smell of Success,1970,8.0,Drama,U
La Strada,1970,8.0,Drama,Not Rated
Stalag 17,1970,8.0,Comedy,Not Rated
Roma città aperta,1970,8.0,Drama,Not Rated
Brief Encounter,1970,8.0,Drama,U
The Shop Around the Corner,1970,8.0,Comedy,Not Rated
Badhaai ho,1970,7.9,Comedy,UA
Marriage Story,1970,7.9,Drama,U
Sing Street,1970,7.9,Comedy,PG-13
Jojo Rabbit,1970,7.9,Comedy,UA
Wonder,1970,7.9,Drama,U
Gully Boy,1970,7.9,Drama,UA
Short Term 12,1970,7.9,Drama,R
Before Midnight,1970,7.9,Drama,R
Hoje Eu Quero Voltar Sozinho,1970,7.9,Drama,Not Rated
The Artist,1970,7.9,Comedy,U
Amour,1970,7.9,Drama,UA
Dev.D,1970,7.9,Comedy,A
My Name Is Khan,1970,7.9,Adventure,UA
Låt den rätte komma in,1970,7.9,Drama,R
The Wrestler,1970,7.9,Drama,UA
Jab We Met,1970,7.9,Comedy,U
Mimi,1970,7.9,Comedy,13
Boyhood,1970,7.9,Drama,A
"4 luni, 3 saptamâni si 2 zile",1970,7.9,Drama,Not Rated
Life of Pi,1970,7.9,Adventure,U
C.R.A.Z.Y.,1970,7.9,Comedy,Not Rated
Vozvrashchenie,1970,7.9,Drama,Not Rated
Kal Ho Naa Ho,1970,7.9,Comedy,U
Gegen die Wand,1970,7.9,Drama,R
No Man's Land,1970,7.9,Comedy,R
Almost Famous,1970,7.9,Adventure,A
Titanic,1970,7.9,Drama,UA
Boogie Nights,1970,7.9,Drama,18
Edward Scissorhands,1970,7.9,Drama,U
Do the Right Thing,1970,7.9,Comedy,U
Sacrifice,1970,7.9,Drama,U
Hannah and Her Sisters,1970,7.9,Comedy,Not Rated
Brazil,1970,7.9,Drama,U
Manhattan,1970,7.9,Comedy,Not Rated
Amarcord,1970,7.9,Comedy,Not Rated
Harold and Maude,1970,7.9,Comedy,Not Rated
Il conformista,1970,7.9,Drama,UA
Doctor Zhivago,1970,7.9,Drama,A
Vivre sa vie: Film en douze tableaux,1970,7.9,Drama,Not Rated
Hiroshima mon amour,1970,7.9,Drama,Not Rated
Cat on a Hot Tin Roof,1970,7.9,Drama,A
A Streetcar Named Desire,1970,7.9,Drama,A
Harvey,1970,7.9,Comedy,Not Rated
Miracle on 34th Street,1970,7.9,Comedy,Not Rated
La belle et la bête,1970,7.9,Drama,Not Rated
The Lost Weekend,1970,7.9,Drama,Not Rated
Sullivan's Travels,1970,7.9,Adventure,Not Rated
La règle du jeu,1970,7.9,Comedy,Not Rated
Secret Superstar,1970,7.8,Drama,UA
Hindi Medium,1970,7.8,Comedy,U
Call Me by Your Name,1970,7.8,Drama,UA
"I, Daniel Blake",1970,7.8,Drama,UA
Hunt for the Wilderpeople,1970,7.8,Adventure,UA
Manchester by the Sea,1970,7.8,Drama,UA
Captain Fantastic,1970,7.8,Comedy,18
Little Women,1970,7.8,Drama,U
The Lunchbox,1970,7.8,Drama,U
Soshite chichi ni naru,1970,7.8,Drama,Not Rated
Kai po che!,1970,7.8,Drama,U
About Time,1970,7.8,Comedy,16
English Vinglish,1970,7.8,Comedy,U
Moonrise Kingdom,1970,7.8,Comedy,A
Verdens verste menneske,1970,7.8,Comedy,R
Once,1970,7.8,Drama,R
Mr. Nobody,1970,7.8,Drama,R
The Fall,1970,7.8,Adventure,R
Little Miss Sunshine,1970,7.8,Comedy,UA
The Curious Case of Benjamin Button,1970,7.8,Drama,UA
Veer-Zaara,1970,7.8,Drama,U
Pride & Prejudice,1970,7.8,Drama,13
Les choristes,1970,7.8,Comedy,PG-13
The Notebook,1970,7.8,Drama,A
Todo sobre mi madre,1970,7.8,Drama,R
Cast Away,1970,7.8,Adventure,UA
Being John Malkovich,1970,7.8,Comedy,R
Gattaca,1970,7.8,Drama,UA
Hamlet,1970,7.8,Drama,PG-13
Breaking the Waves,1970,7.8,Drama,R
The Sandlot,1970,7.8,Comedy,U
The Remains of the Day,1970,7.8,Drama,U
Misery,1970,7.8,Drama,A
Crimes and Misdemeanors,1970,7.8,Comedy,Not Rated
The Breakfast Club,1970,7.8,Comedy,UA
Kramer vs. Kramer,1970,7.8,Drama,U
All That Jazz,1970,7.8,Drama,A
Days of Heaven,1970,7.8,Drama,Not Rated
La montaña sagrada,1970,7.8,Adventure,Not Rated
Cabaret,1970,7.8,Drama,A
Midnight Cowboy,1970,7.8,Drama,A
Guess Who's Coming to Dinner,1970,7.8,Comedy,Not Rated
Les parapluies de Cherbourg,1970,7.8,Drama,Not Rated
My Fair Lady,1970,7.8,Drama,U
East of Eden,1970,7.8,Drama,U
The Day the Earth Stood Still,1970,7.8,Drama,U
His Girl Friday,1970,7.8,Comedy,Not Rated
You Can't Take It with You,1970,7.8,Comedy,Not Rated
Bride of Frankenstein,1970,7.8,Drama,Not Rated
Frankenstein,1970,7.8,Drama,A
Roma,1970,7.7,Drama,16
Sound of Metal,1970,7.7,Drama,18
Forushande,1970,7.7,Drama,UA
Perfetti sconosciuti,1970,7.7,Comedy,Not Rated
Kapoor & Sons,1970,7.7,Comedy,UA
En man som heter Ove,1970,7.7,Comedy,PG-13
The Fault in Our Stars,1970,7.7,Drama,UA
Me and Earl and the Dying Girl,1970,7.7,Comedy,PG-13
Birdman or (The Unexpected Virtue of Ignorance),1970,7.7,Comedy,A
La grande bellezza,1970,7.7,Drama,Not Rated
La vie d'Adèle,1970,7.7,Drama,A
The Broken Circle Breakdown,1970,7.7,Drama,Not Rated
Rockstar,1970,7.7,Drama,UA
Nebraska,1970,7.7,Adventure,UA
Detachment,1970,7.7,Drama,Not Rated
Kokuhaku,1970,7.7,Drama,Not Rated
Gravity,1970,7.7,Drama,UA
Beasts of No Nation,1970,7.7,Drama,Not Rated
Silver Linings Playbook,1970,7.7,Comedy,A
Druk,1970,7.7,Comedy,16
(500) Days of Summer,1970,7.7,Comedy,UA
The Boy in the Striped Pajamas,1970,7.7,Drama,PG-13
Auf der anderen Seite,1970,7.7,Drama,Not Rated
Flipped,1970,7.7,Comedy,PG
Ex Machina,1970,7.7,Drama,UA
Efter brylluppet,1970,7.7,Drama,R
Zwartboek,1970,7.7,Drama,A
Brokeback Mountain,1970,7.7,Drama,A
The Machinist,1970,7.7,Drama,R
Ondskan,1970,7.7,Drama,Not Rated
Lost in Translation,1970,7.7,Comedy,UA
The Magdalene Sisters,1970,7.7,Drama,R
Good Bye Lenin!,1970,7.7,Comedy,R
In America,1970,7.7,Drama,PG-13
Adaptation.,1970,7.7,Comedy,R
Das Experiment,1970,7.7,Drama,R
Billy Elliot,1970,7.7,Drama,UA
Hedwig and the Angry Inch,1970,7.7,Comedy,R
Y tu mamá también,1970,7.7,Drama,A
Happiness,1970,7.7,Comedy,Not Rated
Ta'm e guilass,1970,7.7,Drama,Not Rated
As Good as It Gets,1970,7.7,Comedy,A
Chun gwong cha sit,1970,7.7,Drama,Not Rated
Sense and Sensibility,1970,7.7,Drama,U
What's Eating Gilbert Grape,1970,7.7,Drama,U
Short Cuts,1970,7.7,Comedy,R
Philadelphia,1970,7.7,Drama,UA
Naked,1970,7.7,Comedy,Not Rated
The Muppet Christmas Carol,1970,7.7,Comedy,Not Rated
A Few Good Men,1970,7.7,Drama,U
Night on Earth,1970,7.7,Comedy,R
Fried Green Tomatoes,1970,7.7,Drama,U
Yume,1970,7.7,Drama,Not Rated
When Harry Met Sally...,1970,7.7,Comedy,UA
The Color Purple,1970,7.7,Drama,U
The Verdict,1970,7.7,Drama,U
Ordinary People,1970,7.7,Drama,U
Nashville,1970,7.7,Comedy,Not Rated
Deliverance,1970,7.7,Adventure,U
Belle de jour,1970,7.7,Drama,A
Jules et Jim,1970,7.7,Drama,Not Rated
Invasion of the Body Snatchers,1970,7.7,Drama,Not Rated
The Caine Mutiny,1970,7.7,Drama,U
The Quiet Man,1970,7.7,Comedy,Not Rated
The African Queen,1970,7.7,Adventure,U
Black Narcissus,1970,7.7,Drama,Not Rated
Once Upon a Time... in Hollywood,1970,7.6,Comedy,A
Nelyubov,1970,7.6,Drama,R
The Florida Project,1970,7.6,Drama,A
God's Own Country,1970,7.6,Drama,Not Rated
Gifted,1970,7.6,Drama,15+
The Peanut Butter Falcon,1970,7.6,Adventure,16
Mr. Church,1970,7.6,Comedy,PG-13
Mustang,1970,7.6,Drama,PG-13
Piku,1970,7.6,Comedy,UA
Raanjhanaa,1970,7.6,Drama,UA
Tanu Weds Manu Returns,1970,7.6,Comedy,UA
"Oslo, 31. august",1970,7.6,Drama,Not Rated
Weekend,1970,7.6,Drama,Not Rated
A Star Is Born,1970,7.6,Drama,A
Doraibu mai kâ,1970,7.6,Drama,Not Rated
Hævnen,1970,7.6,Drama,R
Wake Up Sid,1970,7.6,Comedy,U
50/50,1970,7.6,Comedy,18
Boy A,1970,7.6,Drama,R
Die Welle,1970,7.6,Drama,Not Rated
The Reader,1970,7.6,Drama,UA
The Visitor,1970,7.6,Drama,PG-13
Seven Pounds,1970,7.6,Drama,UA
Volver,1970,7.6,Comedy,UA
Stranger Than Fiction,1970,7.6,Comedy,PG-13
The Kite Runner,1970,7.6,Drama,PG-13
Match Point,1970,7.6,Drama,R
Mysterious Skin,1970,7.6,Drama,Unrated
The Station Agent,1970,7.6,Comedy,R
Love Actually,1970,7.6,Comedy,A
25th Hour,1970,7.6,Drama,R
The Butterfly Effect,1970,7.6,Drama,UA
I Am Sam,1970,7.6,Drama,U
The Royal Tenenbaums,1970,7.6,Comedy,A
Moulin Rouge!,1970,7.6,Drama,UA
Interstate 60: Episodes of the Road,1970,7.6,Adventure,R
Rushmore,1970,7.6,Comedy,UA
A Little Princess,1970,7.6,Drama,U
The Bridges of Madison County,1970,7.6,Drama,A
Trois couleurs: Blanc,1970,7.6,Comedy,U
The Commitments,1970,7.6,Comedy,U
Barton Fink,1970,7.6,Comedy,A
Dangerous Liaisons,1970,7.6,Drama,A
Withnail & I,1970,7.6,Comedy,Not Rated
"Planes, Trains & Automobiles",1970,7.6,Comedy,U
The Fly,1970,7.6,Drama,A
On Golden Pond,1970,7.6,Drama,UA
Close Encounters of the Third Kind,1970,7.6,Drama,U
Le locataire,1970,7.6,Drama,UA
Walkabout,1970,7.6,Adventure,U
Romeo and Juliet,1970,7.6,Drama,U
Repulsion,1970,7.6,Drama,Not Rated
Breakfast at Tiffany's,1970,7.6,Comedy,A
Peeping Tom,1970,7.6,Drama,Not Rated
Les yeux sans visage,1970,7.6,Drama,Not Rated
Rebel Without a Cause,1970,7.6,Drama,U
Sabrina,1970,7.6,Comedy,Not Rated
From Here to Eternity,1970,7.6,Drama,Not Rated
Gilda,1970,7.6,Drama,Not Rated
Lifeboat,1970,7.6,Drama,Not Rated
The Magnificent Ambersons,1970,7.6,Drama,Not Rated
Waves,1970,7.5,Drama,R
The Farewell,1970,7.5,Comedy,PG
Dolor y gloria,1970,7.5,Drama,A
A Quiet Place,1970,7.5,Drama,A
Zimna wojna,1970,7.5,Drama,R
The Big Sick,1970,7.5,Comedy,UA
"Love, Simon",1970,7.5,Comedy,A
Nocturnal Animals,1970,7.5,Drama,13
Miss Sloane,1970,7.5,Drama,UA
Still Alice,1970,7.5,Drama,PG-13
Brooklyn,1970,7.5,Drama,U
No se aceptan devoluciones,1970,7.5,Comedy,PG-13
Boy,1970,7.5,Comedy,Not Rated
The Art of Racing in the Rain,1970,7.5,Comedy,UA 7+
Disconnect,1970,7.5,Drama,16
A Single Man,1970,7.5,Drama,R
Tyrannosaur,1970,7.5,Drama,Not Rated
Entre les murs,1970,7.5,Drama,PG-13
The Hurt Locker,1970,7.5,Drama,A
The Book Thief,1970,7.5,Drama,PG-13
Juno,1970,7.5,Comedy,16
The Wind that Shakes the Barley,1970,7.5,Drama,Not Rated
Babel,1970,7.5,Drama,A
Thank You for Smoking,1970,7.5,Comedy,R
Die fetten Jahre sind vorbei,1970,7.5,Drama,R
Little Children,1970,7.5,Drama,All
"Synecdoche, New York",1970,7.5,Drama,R
Sideways,1970,7.5,Comedy,R
Jeux d'enfants,1970,7.5,Comedy,R
Secondhand Lions,1970,7.5,Comedy,PG
Whale Rider,1970,7.5,Drama,PG-13
28 Days Later...,1970,7.5,Drama,A
The Hours,1970,7.5,Drama,PG-13
Life as a House,1970,7.5,Drama,UA
La pianiste,1970,7.5,Drama,A
Devdas,1970,7.5,Drama,U
You Can Count on Me,1970,7.5,Drama,Not Rated
Kuch Kuch Hota Hai,1970,7.5,Comedy,U
Dil Se..,1970,7.5,Drama,A
Fucking Åmål,1970,7.5,Comedy,Not Rated
Pleasantville,1970,7.5,Comedy,UA
Fear and Loathing in Las Vegas,1970,7.5,Adventure,R
The Sweet Hereafter,1970,7.5,Drama,R
Leaving Las Vegas,1970,7.5,Drama,A
La cité des enfants perdus,1970,7.5,Drama,R
Interview with the Vampire: The Vampire Chronicles,1970,7.5,Drama,A
Stalingrad,1970,7.5,Drama,Not Rated
The Piano,1970,7.5,Drama,Not Rated
Husbands and Wives,1970,7.5,Comedy,R
The Fisher King,1970,7.5,Comedy,A
Field of Dreams,1970,7.5,Drama,U
"Mujeres al borde de un ataque de ""nervios""",1970,7.5,Comedy,Not Rated
The Last Temptation of Christ,1970,7.5,Drama,A
Le grand bleu,1970,7.5,Adventure,U
Sophie's Choice,1970,7.5,Drama,Not Rated
Hair,1970,7.5,Comedy,Not Rated
The Last Detail,1970,7.5,Comedy,Not Rated
Le mépris,1970,7.5,Drama,Not Rated
Never Rarely Sometimes Always,1970,7.4,Drama,PG-13
Eighth Grade,1970,7.4,Comedy,R
Downton Abbey,1970,7.4,Drama,UA
Dear Zindagi,1970,7.4,Drama,UA
Phantom Thread,1970,7.4,Drama,UA
Moonlight,1970,7.4,Drama,A
Lady Bird,1970,7.4,Comedy,A
Saul fia,1970,7.4,Drama,R
A Monster Calls,1970,7.4,Adventure,UA
Ida,1970,7.4,Drama,PG-13
Me Before You,1970,7.4,Drama,UA
Mudbound,1970,7.4,Drama,R
Frances Ha,1970,7.4,Comedy,R
De rouille et d'os,1970,7.4,Drama,R
Inside Llewyn Davis,1970,7.4,Drama,R
Begin Again,1970,7.4,Comedy,A
Mud,1970,7.4,Drama,UA
What Maisie Knew,1970,7.4,Drama,R
Le gamin au vélo,1970,7.4,Drama,PG-13
The Way Way Back,1970,7.4,Comedy,PG-13
"Crazy, Stupid, Love.",1970,7.4,Comedy,A
Another Year,1970,7.4,Comedy,PG-13
J'ai tué ma mère,1970,7.4,Drama,Not Rated
Up in the Air,1970,7.4,Comedy,R
City Island,1970,7.4,Comedy,PG-13
Biutiful,1970,7.4,Drama,R
C'mon C'mon,1970,7.4,Drama,R
Minari,1970,7.4,Drama,UA
Hokkabaz,1970,7.4,Comedy,Not Rated
The Bucket List,1970,7.4,Adventure,U
Reign Over Me,1970,7.4,Drama,R
Jaane Tu... Ya Jaane Na,1970,7.4,Comedy,U
Organize Isler,1970,7.4,Comedy,Not Rated
The Painted Veil,1970,7.4,Drama,PG-13
Keith,1970,7.4,Drama,PG-13
August Rush,1970,7.4,Drama,U
Transamerica,1970,7.4,Adventure,R
Everything Is Illuminated,1970,7.4,Comedy,PG-13
The Terminal,1970,7.4,Comedy,U
Garden State,1970,7.4,Comedy,R
My Life Without Me,1970,7.4,Drama,R
El espinazo del diablo,1970,7.4,Drama,UA
Kabhi Khushi Kabhie Gham...,1970,7.4,Drama,U
Malèna,1970,7.4,Drama,A
2046,1970,7.4,Drama,R
High Fidelity,1970,7.4,Comedy,R
SLC Punk!,1970,7.4,Comedy,R
The Cider House Rules,1970,7.4,Drama,UA
The Ice Storm,1970,7.4,Drama,A
Buffalo '66,1970,7.4,Comedy,R
The English Patient,1970,7.4,Drama,A
Welcome to the Dollhouse,1970,7.4,Comedy,R
Smoke,1970,7.4,Comedy,R
Howards End,1970,7.4,Drama,U
Dracula,1970,7.4,Drama,UA
Hoosiers,1970,7.4,Drama,U
Witness,1970,7.4,Drama,U
Stranger Than Paradise,1970,7.4,Comedy,Not Rated
The Natural,1970,7.4,Drama,U
Terms of Endearment,1970,7.4,Comedy,A
Tootsie,1970,7.4,Comedy,U
Nosferatu: Phantom der Nacht,1970,7.4,Drama,Not Rated
The China Syndrome,1970,7.4,Drama,U
Cross of Iron,1970,7.4,Drama,A
American Graffiti,1970,7.4,Comedy,U
M*A*S*H,1970,7.4,Comedy,A
Five Easy Pieces,1970,7.4,Drama,U
Oliver!,1970,7.4,Drama,U
The Wrong Man,1970,7.4,Drama,U
An Affair to Remember,1970,7.4,Drama,Not Rated
The Man Who Knew Too Much,1970,7.4,Drama,U
Nomadland,1970,7.3,Drama,UA
Hustle,1970,7.3,Comedy,UA 16+
Instant Family,1970,7.3,Comedy,13
Mid90s,1970,7.3,Comedy,R
Doctor Sleep,1970,7.3,Drama,A
The Shape of Water,1970,7.3,Drama,A
Paterson,1970,7.3,Comedy,R
Demain tout commence,1970,7.3,Comedy,Not Rated
20th Century Women,1970,7.3,Comedy,R
The Nightingale,1970,7.3,Adventure,R
Toni Erdmann,1970,7.3,Comedy,A
Pek Yakinda,1970,7.3,Comedy,Not Rated
La famille Bélier,1970,7.3,Comedy,Not Rated
Youth,1970,7.3,Comedy,R
Tamasha,1970,7.3,Comedy,UA
The Hundred-Foot Journey,1970,7.3,Comedy,PG
Chef,1970,7.3,Adventure,A
"Deux jours, une nuit",1970,7.3,Drama,PG-13
The Fundamentals of Caring,1970,7.3,Comedy,16
Blue Jasmine,1970,7.3,Comedy,PG-13
Flight,1970,7.3,Drama,UA
