movie_name,movie_date,movie_rating,movie_genre,movie_censor,budget,revenue
The Many Adventures of Winnie the Pooh,1977-01-01,7.5,Animation,U,,
Robin Hood,1973-01-01,7.5,Animation,U,2033000.0,
Robin Hood,1973-01-01,7.5,Animation,U,2033000.0,
Robin Hood,1973-01-01,7.5,Animation,U,2033000.0,
Pinocchio,1940-01-01,7.5,Animation,7,,
Pinocchio,1940-01-01,7.5,Animation,7,,
Pinocchio,1940-01-01,7.5,Animation,7,,
Pinocchio,1940-01-01,7.5,Animation,7,,
Onward,2020-01-01,7.4,Animation,U,,
Sing 2,2021-01-01,7.4,Animation,U,,
Koto no ha no niwa,2013-01-01,7.4,Animation,U,25100000.0,
Frozen,2013-01-01,7.4,Animation,U,150000000.0,
Frozen,2013-01-01,7.4,Animation,U,150000000.0,
Kokuriko-zaka kara,2011-01-01,7.4,Animation,PG,,
Luca,2021-01-01,7.4,Animation,PG,,
Inosensu: Innocence,2004-01-01,7.4,Animation,UA,,
The Emperor's New Groove,2000-01-01,7.4,Animation,U,,
The Land Before Time,1988-01-01,7.4,Animation,U,,
Yellow Submarine,1968-01-01,7.4,Animation,Not Rated,,
Alice in Wonderland,1951-01-01,7.4,Animation,Not Rated,,
Alice in Wonderland,1951-01-01,7.4,Animation,Not Rated,,
Shaun the Sheep Movie,2015-01-01,7.3,Animation,U,,
Finding Dory,2016-01-01,7.3,Animation,U,200000000.0,
Despicable Me 2,2013-01-01,7.3,Animation,U,,
The Simpsons Movie,2007-01-01,7.3,Animation,U,,
Shrek 2,2004-01-01,7.3,Animation,U,,
Lilo & Stitch,2002-01-01,7.3,Animation,U,80000000.0,
Corpse Bride,2005-01-01,7.3,Animation,U,40000000.0,
Tarzan,1999-01-01,7.3,Animation,U,,
Hercules,1997-01-01,7.3,Animation,U,,
Hercules,1997-01-01,7.3,Animation,U,,
Hercules,1997-01-01,7.3,Animation,U,,
Heisei tanuki gassen ponpoko,1994-01-01,7.3,Animation,U,,
The Brave Little Toaster,1987-01-01,7.3,Animation,U,2300000.0,
The Last Unicorn,1982-01-01,7.3,Animation,U,,
One Hundred and One Dalmatians,1961-01-01,7.3,Animation,U,,
Lady and the Tramp,1955-01-01,7.3,Animation,G,,
Peter Pan,1953-01-01,7.3,Animation,U,,
Peter Pan,1953-01-01,7.3,Animation,U,,
Cinderella,1950-01-01,7.3,Animation,G,,
Cinderella,1950-01-01,7.3,Animation,G,,
Cinderella,1950-01-01,7.3,Animation,G,,
Bambi,1942-01-01,7.3,Animation,U,,
Wish Dragon,2021-01-01,7.2,Animation,7,25100000.0,
Encanto,2021-01-01,7.2,Animation,U,,
Anomalisa,2015-01-01,7.2,Animation,R,,
The Book of Life,2014-01-01,7.2,Animation,PG,,
Monsters University,2013-01-01,7.2,Animation,U,,
The Croods,2013-01-01,7.2,Animation,U,135000000.0,
Neko no ongaeshi,2002-01-01,7.2,Animation,G,,
Cars,2006-01-01,7.2,Animation,U,48000000.0,
Treasure Planet,2002-01-01,7.2,Animation,PG,140000000.0,
A Bug's Life,1998-01-01,7.2,Animation,U,120000000.0,
The Great Mouse Detective,1986-01-01,7.2,Animation,U,,
The Fox and the Hound,1981-01-01,7.2,Animation,U,12000000.0,
Sleeping Beauty,1959-01-01,7.2,Animation,U,,
Sleeping Beauty,1959-01-01,7.2,Animation,U,,
Dumbo,1941-01-01,7.2,Animation,G,,
Dumbo,1941-01-01,7.2,Animation,G,,
The Sea Beast,2022-01-01,7.1,Animation,UA 7+,,
Sing,2016-01-01,7.1,Animation,U,2540000.0,
Sing,2016-01-01,7.1,Animation,U,2540000.0,
Winnie the Pooh,2011-01-01,7.1,Animation,Not Rated,25100000.0,
Arthur Christmas,2011-01-01,7.1,Animation,U,,
Brave,2012-01-01,7.1,Animation,U,65000000.0,
The Princess and the Frog,2009-01-01,7.1,Animation,Not Rated,105000000.0,
Enchanted,2007-01-01,7.1,Animation,U,85000000.0,
The SpongeBob SquarePants Movie,2004-01-01,7.1,Animation,U,,
Spirit: Stallion of the Cimarron,2002-01-01,7.1,Animation,U,,
Fantasia 2000,1999-01-01,7.1,Animation,Not Rated,,
The Prince of Egypt,1998-01-01,7.1,Animation,UA,70000000.0,
Chicken Run,2000-01-01,7.1,Animation,U,45000000.0,
Anastasia,1997-01-01,7.1,Animation,Not Rated,,
Anastasia,1997-01-01,7.1,Animation,Not Rated,,
Balto,1995-01-01,7.1,Animation,U,,
The AristoCats,1970-01-01,7.1,Animation,U,,
The Sword in the Stone,1963-01-01,7.1,Animation,U,25100000.0,
Turning Red,2022-01-01,7.0,Animation,UA 7+,58000000.0,
Ron's Gone Wrong,2021-01-01,7.0,Animation,U,,
Abominable,2019-01-01,7.0,Animation,U,,
Ralph Breaks the Internet,2018-01-01,7.0,Animation,U,175000000.0,
Chip 'n Dale: Rescue Rangers,2022-01-01,7.0,Animation,UA 7+,,
The Peanuts Movie,2015-01-01,7.0,Animation,G,,
ParaNorman,2012-01-01,7.0,Animation,UA,,
Hotel Transylvania,2012-01-01,7.0,Animation,UA,,
A Scanner Darkly,2006-01-01,7.0,Animation,R,,
The Hunchback of Notre Dame,1996-01-01,7.0,Animation,U,,
The Hunchback of Notre Dame,1996-01-01,7.0,Animation,U,,
Bedknobs and Broomsticks,1971-01-01,7.0,Animation,Not Rated,,
The Croods: A New Age,2020-01-01,6.9,Animation,UA,25100000.0,
Rio,2011-01-01,6.9,Animation,U,70000000.0,
Frankenweenie,2012-01-01,6.9,Animation,U,,
Ice Age: Dawn of the Dinosaurs,2009-01-01,6.9,Animation,U,25100000.0,
Cloudy with a Chance of Meatballs,2009-01-01,6.9,Animation,U,,
Madagascar,2005-01-01,6.9,Animation,U,,
The Road to El Dorado,2000-01-01,6.9,Animation,U,95000000.0,
A Goofy Movie,1995-01-01,6.9,Animation,U,,
An American Tail,1986-01-01,6.9,Animation,Not Rated,,
The Rescuers,1977-01-01,6.9,Animation,Not Rated,7500000.0,
The Bad Guys,2022-01-01,6.8,Animation,U,,
The Lion King,2019-01-01,6.8,Animation,U,45000000.0,
The Lion King,2019-01-01,6.8,Animation,U,45000000.0,
Storks,2016-01-01,6.8,Animation,7,,
Frozen II,2019-01-01,6.8,Animation,U,150000000.0,
Madagascar 3: Europe's Most Wanted,2012-01-01,6.8,Animation,U,,
A Christmas Carol,2009-01-01,6.8,Animation,U,,
A Christmas Carol,2009-01-01,6.8,Animation,U,,
Mr. Peabody & Sherman,2014-01-01,6.8,Animation,U,,
The Boxtrolls,2014-01-01,6.8,Animation,PG,,
Horton Hears a Who!,2008-01-01,6.8,Animation,U,25100000.0,
Ice Age: The Meltdown,2006-01-01,6.8,Animation,U,,
Bolt,2008-01-01,6.8,Animation,U,4000000.0,
Meet the Robinsons,2007-01-01,6.8,Animation,U,,
Brother Bear,2003-01-01,6.8,Animation,U,46000000.0,
Beavis and Butt-Head Do America,1996-01-01,6.8,Animation,PG-13,,
The Rescuers Down Under,1990-01-01,6.8,Animation,Not Rated,25100000.0,
DuckTales the Movie: Treasure of the Lost Lamp,1990-01-01,6.8,Animation,Not Rated,,
Missing Link,2019-01-01,6.7,Animation,PG,,
Mary Poppins Returns,2018-01-01,6.7,Animation,U,,
Cars 3,2017-01-01,6.7,Animation,U,120000000.0,
Ferdinand,2017-01-01,6.7,Animation,UA,,
The Good Dinosaur,2015-01-01,6.7,Animation,U,200000000.0,
The Pirates! In an Adventure with Scientists!,2012-01-01,6.7,Animation,U,25100000.0,
Surf's Up,2007-01-01,6.7,Animation,PG,175000000.0,
Over the Hedge,2006-01-01,6.7,Animation,U,80000000.0,
Sinbad: Legend of the Seven Seas,2003-01-01,6.7,Animation,U,,
James and the Giant Peach,1996-01-01,6.7,Animation,U,,
Pocahontas,1995-01-01,6.7,Animation,U,,
All Dogs Go to Heaven,1989-01-01,6.7,Animation,U,14000000.0,
Smallfoot,2018-01-01,6.6,Animation,U,,
Minions: The Rise of Gru,2022-01-01,6.6,Animation,U,,
Hotel Transylvania 2,2015-01-01,6.6,Animation,U,,
Home,2015-01-01,6.6,Animation,U,,
Penguins of Madagascar,2014-01-01,6.6,Animation,PG,,
Madagascar: Escape 2 Africa,2008-01-01,6.6,Animation,U,,
Puss in Boots,2011-01-01,6.6,Animation,U,,
Monster House,2006-01-01,6.6,Animation,UA,,
The Polar Express,2004-01-01,6.6,Animation,U,,
Antz,1998-01-01,6.6,Animation,U,105000000.0,
Oliver & Company,1988-01-01,6.6,Animation,U,,
Heavy Metal,1981-01-01,6.6,Animation,A,,
The Secret Life of Pets,2016-01-01,6.5,Animation,UA,75000000.0,
Ice Age: Continental Drift,2012-01-01,6.5,Animation,U,59000000.0,
Hoodwinked!,2005-01-01,6.5,Animation,U,25100000.0,
Space Jam,1996-01-01,6.5,Animation,U,,
FernGully: The Last Rainforest,1992-01-01,6.5,Animation,U,,
The Secret Life of Pets 2,2019-01-01,6.4,Animation,U,75000000.0,
Minions,2015-01-01,6.4,Animation,U,,
Turbo,2013-01-01,6.4,Animation,U,,
Trolls,2016-01-01,6.4,Animation,U,,
The Lorax,2012-01-01,6.4,Animation,U,,
Happy Feet,2006-01-01,6.4,Animation,U,100000000.0,
Robots,2005-01-01,6.4,Animation,U,,
Dinosaur,2000-01-01,6.4,Animation,PG,90000000.0,
The Swan Princess,1994-01-01,6.4,Animation,U,25100000.0,
An American Tail: Fievel Goes West,1991-01-01,6.4,Animation,Not Rated,,
Hotel Transylvania 3: Summer Vacation,2018-01-01,6.3,Animation,U,,
The Boss Baby,2017-01-01,6.3,Animation,U,,
The Grinch,2018-01-01,6.3,Animation,U,,
Rio 2,2014-01-01,6.3,Animation,U,90000000.0,
Cloudy with a Chance of Meatballs 2,2013-01-01,6.3,Animation,U,,
Shrek Forever After,2010-01-01,6.3,Animation,U,,
Gedo senki,2006-01-01,6.3,Animation,U,,
Despicable Me 3,2017-01-01,6.2,Animation,U,,
Cars 2,2011-01-01,6.2,Animation,U,120000000.0,
The Lord of the Rings,1978-01-01,6.2,Animation,U,94000000.0,
Sausage Party,2016-01-01,6.1,Animation,A,19000000.0,
The Tale of Despereaux,2008-01-01,6.1,Animation,Not Rated,60000000.0,
Shrek the Third,2007-01-01,6.1,Animation,U,,
Open Season,2006-01-01,6.1,Animation,U,85000000.0,
Bee Movie,2007-01-01,6.1,Animation,U,,
Hotel Transylvania: Transformania,2022-01-01,6.0,Animation,U,,
The SpongeBob Movie: Sponge Out of Water,2015-01-01,6.0,Animation,PG,,
Planet 51,2009-01-01,6.0,Animation,PG,70000000.0,
Arthur et les Minimoys,2006-01-01,6.0,Animation,U,,
Shark Tale,2004-01-01,6.0,Animation,U,75000000.0,
Gnomeo & Juliet,2011-01-01,5.9,Animation,Not Rated,,
The Addams Family,2019-01-01,5.8,Animation,U,,
The Addams Family,2019-01-01,5.8,Animation,U,,
Happy Feet Two,2011-01-01,5.8,Animation,U,25100000.0,
Escape from Planet Earth,2012-01-01,5.8,Animation,PG,,
The Ant Bully,2006-01-01,5.8,Animation,U,,
Looney Tunes: Back in Action,2003-01-01,5.8,Animation,U,,
The Nut Job,2014-01-01,5.7,Animation,U,42000000.0,
Planes,2013-01-01,5.7,Animation,U,50000000.0,
Chicken Little,2005-01-01,5.7,Animation,7,150000000.0,
Ice Age: Collision Course,2016-01-01,5.6,Animation,U,59000000.0,
Scoob!,2020-01-01,5.6,Animation,7,90000000.0,
Barnyard,2006-01-01,5.6,Animation,PG,51000000.0,
Stuart Little 2,2002-01-01,5.5,Animation,U,120000000.0,
Hop,2011-01-01,5.4,Animation,PG,,
The Smurfs,2011-01-01,5.4,Animation,U,,
The Smurfs 2,2013-01-01,5.3,Animation,U,,
Tom & Jerry,2021-01-01,5.2,Animation,U,,
The Wild,2006-01-01,5.2,Animation,G,,
G-Force,2009-01-01,5.1,Animation,PG,,
Garfield: A Tale of Two Kitties,2006-01-01,5.0,Animation,U,25100000.0,
Garfield,2004-01-01,5.0,Animation,U,,
Space Jam: A New Legacy,2021-01-01,4.5,Animation,U,,
Alvin and the Chipmunks: The Squeakquel,2009-01-01,4.5,Animation,U,,
Alvin and the Chipmunks: Chipwrecked,2011-01-01,4.3,Animation,U,,
The Emoji Movie,2017-01-01,3.3,Animation,UA,,
"Il buono, il brutto, il cattivo",1966-01-01,8.8,Adventure,A,,
Per qualche dollaro in più,1965-01-01,8.2,Western,U,,
The Man Who Shot Liberty Valance,1962-01-01,8.1,Drama,U,,
Rio Bravo,1959-01-01,8.0,Western,Not Rated,90000000.0,
High Noon,1952-01-01,8.0,Drama,U,,
The Searchers,1956-01-01,7.9,Adventure,U,3750000.0,
The Hateful Eight,2015-01-01,7.8,Crime,A,44000000.0,
The Outlaw Josey Wales,1976-01-01,7.8,Western,UA,25100000.0,
Red River,1948-01-01,7.8,Drama,Not Rated,58000000.0,
Stagecoach,1939-01-01,7.8,Adventure,Not Rated,,
Wind River,2017-01-01,7.7,Crime,R,25100000.0,
Blazing Saddles,1974-01-01,7.7,Comedy,A,,
Hell or High Water,2016-01-01,7.6,Crime,R,25100000.0,
True Grit,2010-01-01,7.6,Drama,16,,
True Grit,2010-01-01,7.6,Drama,16,,
McCabe & Mrs. Miller,1971-01-01,7.6,Drama,A,,
Giù la testa,1971-01-01,7.6,Drama,A,,
Little Big Man,1970-01-01,7.6,Adventure,A,,
Giant,1956-01-01,7.6,Drama,U,70000000.0,
Shane,1953-01-01,7.6,Drama,Not Rated,,
Dead Man,1995-01-01,7.5,Adventure,R,,
Legends of the Fall,1994-01-01,7.5,Drama,A,,
Of Mice and Men,1992-01-01,7.5,Drama,U,,
Of Mice and Men,1992-01-01,7.5,Drama,U,,
Jeremiah Johnson,1972-01-01,7.5,Adventure,UA,,
El Dorado,1966-01-01,7.5,Drama,Not Rated,95000000.0,
Yahsi Bati,2009-01-01,7.4,Adventure,Not Rated,,
Lone Star,1996-01-01,7.4,Drama,R,,
Back to the Future Part III,1990-01-01,7.4,Adventure,U,,
High Plains Drifter,1973-01-01,7.4,Drama,A,,
True Grit,1969-01-01,7.4,Adventure,U,,
True Grit,1969-01-01,7.4,Adventure,U,,
The Ballad of Buster Scruggs,2018-01-01,7.3,Comedy,18,,
Bacurau,2019-01-01,7.3,Adventure,Not Rated,,
The Proposition,2005-01-01,7.3,Crime,A,2000000.0,
The Three Burials of Melquiades Estrada,2005-01-01,7.3,Adventure,R,,
Pale Rider,1985-01-01,7.3,Drama,UA,6900000.0,
Il mio nome è Nessuno,1973-01-01,7.3,Comedy,Not Rated,,
Seven Brides for Seven Brothers,1954-01-01,7.3,Comedy,Not Rated,,
Hostiles,2017-01-01,7.2,Drama,A,39000000.0,
El Topo,1970-01-01,7.2,Drama,A,400000.0,
Bone Tomahawk,2015-01-01,7.1,Drama,Not Rated,,
The Dressmaker,2015-01-01,7.0,Comedy,R,,
The Longest Ride,2015-01-01,7.0,Comedy,UA,,
Brimstone,2016-01-01,7.0,Drama,R,,
Two Mules for Sister Sara,1970-01-01,7.0,Adventure,A,,
Hang 'Em High,1968-01-01,7.0,Drama,A,,
Les frères Sisters,2018-01-01,6.9,Drama,R,,
Bubba Ho-Tep,2002-01-01,6.9,Comedy,R,,
Ravenous,1999-01-01,6.9,Adventure,A,,
The Power of the Dog,2021-01-01,6.8,Drama,16,25100000.0,
City Slickers,1991-01-01,6.8,Comedy,Not Rated,,
The Devil's Rejects,2005-01-01,6.7,Crime,A,,
The Horse Whisperer,1998-01-01,6.7,Drama,UA,25100000.0,
The Homesman,2014-01-01,6.6,Drama,R,,
Australia,2008-01-01,6.6,Adventure,UA,,
Far and Away,1992-01-01,6.6,Adventure,UA,25100000.0,
The Missing,2003-01-01,6.5,Adventure,R,,
Three Amigos!,1986-01-01,6.5,Comedy,U,,
A Million Ways to Die in the West,2014-01-01,6.1,Comedy,18,,
Cry Macho,2021-01-01,5.7,Drama,13,,
Wild Wild West,1999-01-01,4.9,Action,A,,
The Ridiculous 6,2015-01-01,4.8,Action,Not Rated,60000000.0,
Jonah Hex,2010-01-01,4.7,Action,PG-13,47000000.0,
Aynabaji,2016-01-01,9.0,Crime,Not Rated,,
Cidade de Deus,2002-01-01,8.6,Crime,A,,
Drishyam 2,2021-01-01,8.4,Crime,13,,
Tengoku to jigoku,1963-01-01,8.4,Crime,Not Rated,,
Ratsasan,2018-01-01,8.3,Crime,UA,,
Drishyam,2013-01-01,8.3,Crime,U,,
Drishyam,2013-01-01,8.3,Crime,U,,
M - Eine Stadt sucht einen Mörder,1931-01-01,8.3,Crime,Not Rated,,
Andhadhun,2018-01-01,8.2,Comedy,UA,,
Drishyam,2015-01-01,8.2,Crime,UA,,
Drishyam,2015-01-01,8.2,Crime,UA,,
Z,1969-01-01,8.2,Crime,M/PG,839727.0,
Rashômon,1950-01-01,8.2,Crime,U,,
Pink,2016-01-01,8.1,Crime,UA,,
Talvar,2015-01-01,8.1,Crime,UA,,
Article 15,2019-01-01,8.1,Crime,UA,,
Rang De Basanti,2006-01-01,8.1,Comedy,UA,,
Salinui chueok,2003-01-01,8.1,Crime,UA,,
Eskiya,1996-01-01,8.1,Crime,Not Rated,,
Dom za vesanje,1988-01-01,8.1,Comedy,Not Rated,,
Paper Moon,1973-01-01,8.1,Comedy,U,,
Les quatre cents coups,1959-01-01,8.1,Crime,U,175000000.0,
Du rififi chez les hommes,1955-01-01,8.1,Crime,Not Rated,,
Les diaboliques,1955-01-01,8.1,Crime,Not Rated,,
Contratiempo,2016-01-01,8.0,Crime,16,,
Special Chabbis,2013-01-01,8.0,Crime,UA,,
Slumdog Millionaire,2008-01-01,8.0,Crime,UA,,
Sin City,2005-01-01,8.0,Crime,A,,
Dogville,2003-01-01,8.0,Crime,7,,
"Crna macka, beli macor",1998-01-01,8.0,Comedy,R,,
Chung Hing sam lam,1994-01-01,8.0,Comedy,U,,
Le Samouraï,1967-01-01,8.0,Crime,Not Rated,,
Touch of Evil,1958-01-01,8.0,Crime,PG-13,,
The Killing,1956-01-01,8.0,Crime,Not Rated,,
The Night of the Hunter,1955-01-01,8.0,Crime,A,,
Kind Hearts and Coronets,1949-01-01,8.0,Comedy,U,,
Out of the Past,1947-01-01,8.0,Crime,Not Rated,,
The Maltese Falcon,1941-01-01,8.0,Crime,Not Rated,,
Knives Out,2019-01-01,7.9,Comedy,UA,,
Manbiki kazoku,2018-01-01,7.9,Crime,A,,
In Bruges,2008-01-01,7.9,Comedy,R,15000000.0,
Bin-jip,2004-01-01,7.9,Crime,U,,
Mystic River,2003-01-01,7.9,Crime,A,,
Nueve reinas,2000-01-01,7.9,Crime,R,,
Dancer in the Dark,2000-01-01,7.9,Crime,U,,
Once Were Warriors,1994-01-01,7.9,Crime,A,,
True Romance,1993-01-01,7.9,Crime,A,,
Carlito's Way,1993-01-01,7.9,Crime,A,25100000.0,
Bound by Honor,1993-01-01,7.9,Crime,R,,
The Untouchables,1987-01-01,7.9,Crime,A,25000000.0,
Le cercle rouge,1970-01-01,7.9,Crime,Not Rated,,
Ascenseur pour l'échafaud,1958-01-01,7.9,Crime,Not Rated,,
The Big Heat,1953-01-01,7.9,Crime,Not Rated,,
Strangers on a Train,1951-01-01,7.9,Crime,A,,
Rope,1948-01-01,7.9,Crime,A,145000000.0,
The Big Sleep,1946-01-01,7.9,Crime,Not Rated,,
Mildred Pierce,1945-01-01,7.9,Crime,Not Rated,,
Arsenic and Old Lace,1944-01-01,7.9,Comedy,Not Rated,1164000.0,
Badla,2019-01-01,7.8,Crime,UA,,
Nightcrawler,2014-01-01,7.8,Crime,A,,
La migliore offerta,2013-01-01,7.8,Crime,R,,
Bir Zamanlar Anadolu'da,2011-01-01,7.8,Crime,Not Rated,,
The Girl with the Dragon Tattoo,2011-01-01,7.8,Crime,(Banned),25100000.0,
The Girl with the Dragon Tattoo,2011-01-01,7.8,Crime,(Banned),25100000.0,
Un prophète,2009-01-01,7.8,Crime,A,,
Madeo,2009-01-01,7.8,Crime,R,,
Män som hatar kvinnor,2009-01-01,7.8,Crime,R,,
Crash,2004-01-01,7.8,Crime,UA,6500000.0,
Crash,2004-01-01,7.8,Crime,UA,6500000.0,
Crash,2004-01-01,7.8,Crime,UA,6500000.0,
Lilja 4-ever,2002-01-01,7.8,Crime,R,,
A Bronx Tale,1993-01-01,7.8,Crime,R,,
Boyz n the Hood,1991-01-01,7.8,Crime,A,,
Mississippi Burning,1988-01-01,7.8,Crime,A,,
The King of Comedy,1982-01-01,7.8,Comedy,U,,
The Day of the Jackal,1973-01-01,7.8,Crime,A,,
The Asphalt Jungle,1950-01-01,7.8,Crime,Not Rated,,
Gaslight,1944-01-01,7.8,Crime,Not Rated,,
This Is England,2006-01-01,7.7,Crime,A,,
Zodiac,2007-01-01,7.7,Crime,UA,,
Lucky Number Slevin,2006-01-01,7.7,Crime,R,,
Adams æbler,2005-01-01,7.7,Comedy,R,,
Road to Perdition,2002-01-01,7.7,Crime,A,,
Ocean's Eleven,2001-01-01,7.7,Crime,UA,85000000.0,
"O Brother, Where Art Thou?",2000-01-01,7.7,Adventure,U,25100000.0,
Hana-bi,1997-01-01,7.7,Crime,Not Rated,,
Primal Fear,1996-01-01,7.7,Crime,A,,
Glengarry Glen Ross,1992-01-01,7.7,Crime,R,,
Miller's Crossing,1990-01-01,7.7,Crime,Not Rated,,
Down by Law,1986-01-01,7.7,Comedy,Not Rated,25100000.0,
Blue Velvet,1986-01-01,7.7,Crime,A,,
À bout de souffle,1960-01-01,7.7,Crime,U,,
Victoria,2015-01-01,7.6,Crime,Not Rated,35000000.0,
Highway,2014-01-01,7.6,Crime,UA,,
Leviafan,2014-01-01,7.6,Crime,R,,
Les misérables,2019-01-01,7.6,Crime,A,,
Eastern Promises,2007-01-01,7.6,Crime,R,,
Inside Man,2006-01-01,7.6,Crime,18,,
Gone Baby Gone,2007-01-01,7.6,Crime,A,,
Dead Man's Shoes,2004-01-01,7.6,Crime,Not Rated,,
Lord of War,2005-01-01,7.6,Crime,All,,
Vera Drake,2004-01-01,7.6,Crime,R,,
Kontroll,2003-01-01,7.6,Comedy,R,,
21 Grams,2003-01-01,7.6,Crime,UA,,
Traffic,2000-01-01,7.6,Crime,A,,
American Psycho,2000-01-01,7.6,Crime,A,800000.0,
Do lok tin si,1995-01-01,7.6,Comedy,UA,,
Baazigar,1993-01-01,7.6,Crime,UA,,
My Cousin Vinny,1992-01-01,7.6,Comedy,UA,,
Delicatessen,1991-01-01,7.6,Comedy,R,,
The Godfather Part III,1990-01-01,7.6,Crime,A,6000000.0,
The Naked Gun: From the Files of Police Squad!,1988-01-01,7.6,Comedy,U,,
After Hours,1985-01-01,7.6,Comedy,UA,,
Blood Simple,1984-01-01,7.6,Crime,A,,
The Long Goodbye,1973-01-01,7.6,Comedy,A,,
The Long Goodbye,1973-01-01,7.6,Comedy,A,,
Bande à part,1964-01-01,7.6,Comedy,Not Rated,,
West Side Story,1961-01-01,7.6,Crime,A,25100000.0,
West Side Story,1961-01-01,7.6,Crime,A,25100000.0,
The Ladykillers,1955-01-01,7.6,Comedy,Not Rated,,
The Ladykillers,1955-01-01,7.6,Comedy,Not Rated,,
The Ladykillers,1955-01-01,7.6,Comedy,Not Rated,,
The 39 Steps,1935-01-01,7.6,Crime,Not Rated,,
Promising Young Woman,2020-01-01,7.5,Crime,A,,
Den skyldige,2018-01-01,7.5,Crime,R,,
Who Am I - Kein System ist sicher,2014-01-01,7.5,Crime,16,,
Sin nombre,2009-01-01,7.5,Adventure,R,,
The Town,2010-01-01,7.5,Crime,A,25100000.0,
Die Fälscher,2007-01-01,7.5,Crime,R,,
Death Note: Desu nôto,2006-01-01,7.5,Crime,Not Rated,,
Chinjeolhan geumjassi,2005-01-01,7.5,Crime,A,,
Perfume: The Story of a Murderer,2006-01-01,7.5,Crime,R,,
Kiss Kiss Bang Bang,2005-01-01,7.5,Comedy,A,,
Ne le dis à personne,2006-01-01,7.5,Crime,Not Rated,,
Les invasions barbares,2003-01-01,7.5,Comedy,R,,
House of Sand and Fog,2003-01-01,7.5,Crime,R,,
Boksuneun naui geot,2002-01-01,7.5,Crime,UA,,
The Life of David Gale,2003-01-01,7.5,Crime,A,,
The Man Who Wasn't There,2001-01-01,7.5,Crime,U,,
The Man Who Wasn't There,2001-01-01,7.5,Crime,U,,
Gangs of New York,2002-01-01,7.5,Crime,A,25100000.0,
Ghost Dog: The Way of the Samurai,1999-01-01,7.5,Crime,R,,
Following,1998-01-01,7.5,Crime,R,25100000.0,
A Simple Plan,1998-01-01,7.5,Crime,R,,
Jackie Brown,1997-01-01,7.5,Crime,15+,,
Funny Games,1997-01-01,7.5,Crime,A,,
Funny Games,1997-01-01,7.5,Crime,A,,
Sleepers,1996-01-01,7.5,Crime,UA,,
Dead Man Walking,1995-01-01,7.5,Crime,A,,
A Perfect World,1993-01-01,7.5,Crime,UA,25100000.0,
Menace II Society,1993-01-01,7.5,Crime,A,,
The Player,1992-01-01,7.5,Comedy,UA,,
Thelma & Louise,1991-01-01,7.5,Adventure,UA,,
Mystery Train,1989-01-01,7.5,Comedy,Not Rated,,
"The Cook, the Thief, His Wife & Her Lover",1989-01-01,7.5,Crime,Not Rated,,
A Fish Called Wanda,1988-01-01,7.5,Comedy,A,25100000.0,
How to Steal a Million,1966-01-01,7.5,Comedy,A,,
Pierrot le fou,1965-01-01,7.5,Crime,Not Rated,,
Lolita,1962-01-01,7.5,Crime,Not Rated,,
Lolita,1962-01-01,7.5,Crime,Not Rated,,
The Lady from Shanghai,1947-01-01,7.5,Crime,Not Rated,,
Blindspotting,2018-01-01,7.4,Comedy,R,,
Uncut Gems,2019-01-01,7.4,Crime,18,,
The Hate U Give,2018-01-01,7.4,Crime,PG-13,,
Calvary,2014-01-01,7.4,Crime,R,,
The Judge,2014-01-01,7.4,Crime,A,,
Av Mevsimi,2010-01-01,7.4,Crime,Not Rated,,
Felon,2008-01-01,7.4,Crime,R,,
Notes on a Scandal,2006-01-01,7.4,Crime,R,,
Maria Full of Grace,2004-01-01,7.4,Crime,R,,
Hooligans,2005-01-01,7.4,Crime,A,,
La mala educación,2004-01-01,7.4,Crime,A,,
In the Bedroom,2001-01-01,7.4,Crime,UA,,
Frequency,2000-01-01,7.4,Crime,A,,
The Talented Mr. Ripley,1999-01-01,7.4,Crime,UA 16+,,
Les Misérables,1998-01-01,7.4,Crime,UA,,
Les Misérables,1998-01-01,7.4,Crime,UA,,
Les Misérables,1998-01-01,7.4,Crime,UA,,
A Time to Kill,1996-01-01,7.4,Crime,UA,,
Tesis,1996-01-01,7.4,Crime,R,,
Dolores Claiborne,1995-01-01,7.4,Crime,R,,
Bullets Over Broadway,1994-01-01,7.4,Comedy,R,25100000.0,
C'est arrivé près de chez vous,1992-01-01,7.4,Comedy,Not Rated,,
Dirty Rotten Scoundrels,1988-01-01,7.4,Comedy,U,,
Body Heat,1981-01-01,7.4,Crime,18,,
Blow Out,1981-01-01,7.4,Crime,A,,
...and justice for all.,1979-01-01,7.4,Crime,Not Rated,,
Marathon Man,1976-01-01,7.4,Crime,A,,
Three Days of the Condor,1975-01-01,7.4,Crime,Not Rated,,
Straw Dogs,1971-01-01,7.4,Crime,A,,
Straw Dogs,1971-01-01,7.4,Crime,A,,
Detroit,2017-01-01,7.3,Crime,R,,
Good Time,2017-01-01,7.3,Crime,A,,
Shot Caller,2017-01-01,7.3,Crime,R,,
Cruella,2021-01-01,7.3,Adventure,Not Rated,,
Starred Up,2013-01-01,7.3,Crime,Not Rated,175000000.0,
The Place Beyond the Pines,2012-01-01,7.3,Crime,A,,
The Guard,2011-01-01,7.3,Comedy,R,145000000.0,
Luftslottet som sprängdes,2009-01-01,7.3,Crime,R,,
Four Lions,2010-01-01,7.3,Comedy,R,,
Animal Kingdom,2010-01-01,7.3,Crime,R,,
