movie_name,movie_date,movie_genre
The Muppet Christmas Carol,1992,Fantasy
The Muppet Christmas Carol,1992,Drama
Bram Stoker's Van Helsing,2021,Horror
The Count of Monte-Cristo,1975,Adventure
The Count of Monte-Cristo,1975,Action
The Count of Monte-Cristo,1975,Drama
The Count of Monte-Cristo,1975,History
The Count of Monte-Cristo,1975,TV Movie
Coming Home in the Dark,2021,Thriller
Coming Home in the Dark,2021,Horror
Pirates of the Caribbean: Tales of the Code – Wedlocked,2011,Adventure
Pirates of the Caribbean: Tales of the Code – Wedlocked,2011,Action
Pirates of the Caribbean: Tales of the Code – Wedlocked,2011,Fantasy
Gintama: The Movie,2010,Action
Gintama: The Movie,2010,Comedy
Gintama: The Movie,2010,Science Fiction
Gintama: The Movie,2010,Animation
Kung Fu Dunk,2008,Action
Kung Fu Dunk,2008,Adventure
Kung Fu Dunk,2008,Comedy
Manny,2014,Documentary
Manny,2014,Drama
Doraemon: Nobita's Chronicle of the Moon Exploration,2019,Animation
Doraemon: Nobita's Chronicle of the Moon Exploration,2019,Adventure
Veinteañera; Divorciada y Fantástica,2020,Comedy
The Little Witch,2018,Family
The Little Witch,2018,Comedy
The Little Witch,2018,Drama
Birth,2004,Mystery
Birth,2004,Romance
At Eternity's Gate,2018,Drama
Gentlemen Prefer Blondes,1953,Music
Gentlemen Prefer Blondes,1953,Romance
Mi Prima La Sexóloga,2016,Comedy
Oliver Twist,2005,Drama
Oliver Twist,2005,Family
Echelon Conspiracy,2009,Action
Echelon Conspiracy,2009,Thriller
The Professor,2018,Drama
Witness,1985,Romance
Witness,1985,Thriller
Diary of a Sex Addict,2001,Drama
Robot,2010,Action
Robot,2010,Science Fiction
Robot,2010,Fantasy
Thale,2012,Horror
Thale,2012,Fantasy
Donovan's Reef,1963,Adventure
Donovan's Reef,1963,Comedy
Donovan's Reef,1963,Romance
Crocodile Dundee in Los Angeles,2001,Adventure
Crocodile Dundee in Los Angeles,2001,Comedy
Pirates of Silicon Valley,1999,Drama
The Adventures of Pinocchio,1996,Family
The Adventures of Pinocchio,1996,Fantasy
The Adventures of Pinocchio,1996,Drama
The Adventures of Pinocchio,1996,Music
Serial (Bad) Weddings 2,2019,Comedy
Violence in a Women's Prison,1982,Action
Violence in a Women's Prison,1982,Thriller
Ace Ventura Jr: Pet Detective,2009,Comedy
Ace Ventura Jr: Pet Detective,2009,Family
Ace Ventura Jr: Pet Detective,2009,Adventure
Ace Ventura Jr: Pet Detective,2009,Crime
Leap of Faith,1992,Drama
Leap of Faith,1992,Romance
Stagecoach,1939,Western
Stagecoach,1939,Action
Satan's Slaves,2017,Horror
Satan's Slaves,2017,Drama
Satan's Slaves,2017,Mystery
Santa Paws 2: The Santa Pups,2012,Family
Santa Paws 2: The Santa Pups,2012,Fantasy
Santa Paws 2: The Santa Pups,2012,Adventure
Flowers in the Attic,1987,Mystery
Flowers in the Attic,1987,Thriller
Mystery Men,1999,Adventure
Mystery Men,1999,Fantasy
Mystery Men,1999,Comedy
Mystery Men,1999,Science Fiction
Bait,2000,Thriller
Bait,2000,Crime
Almost Heroes,1998,Comedy
Almost Heroes,1998,Western
Drive,2019,Action
Drive,2019,Thriller
The Gauntlet,1977,Drama
The Gauntlet,1977,Action
The Gauntlet,1977,Crime
The Gauntlet,1977,Thriller
Our Times,2015,Romance
Our Times,2015,Comedy
Persecuted,2020,Thriller
Persecuted,2020,Mystery
My Little Pony: A Very Minty Christmas,2005,Animation
My Little Pony: A Very Minty Christmas,2005,Fantasy
Mannequin Two: On the Move,1991,Fantasy
Mannequin Two: On the Move,1991,Comedy
Mannequin Two: On the Move,1991,Science Fiction
Mannequin Two: On the Move,1991,Romance
Splendor in the Grass,1961,Drama
Splendor in the Grass,1961,Romance
Nothing But the Truth,2008,Drama
Nothing But the Truth,2008,Thriller
The Jungle Book,1994,Family
The Jungle Book,1994,Drama
Amazing Love,2012,Drama
Fortress,1992,Thriller
Fortress,1992,Science Fiction
Dream Factory,2019,Drama
Dream Factory,2019,Comedy
Dream Factory,2019,Romance
Angela's Christmas,2017,Animation
Angela's Christmas,2017,Family
The Swan Princess: A Royal Family Tale,2014,Family
The Swan Princess: A Royal Family Tale,2014,Animation
The Swan Princess: A Royal Family Tale,2014,Fantasy
Keanu,2016,Comedy
Keanu,2016,Crime
Agatha and the Curse of Ishtar,2019,Crime
Five Nights at Freddy's: Forgotten Memories,2017,Horror
Five Nights at Freddy's: Forgotten Memories,2017,Mystery
Five Nights at Freddy's: Forgotten Memories,2017,Thriller
Lolly-Madonna XXX,1973,Drama
Three Kings,1999,Comedy
Three Kings,1999,War
Children of the Corn IV: The Gathering,1996,Horror
The Haunting,1963,Horror
Buried,2010,Thriller
Buried,2010,Mystery
K-9,1989,Comedy
K-9,1989,Crime
Message in a Bottle,1999,Romance
Erik the Viking,1989,Adventure
Erik the Viking,1989,Fantasy
Tesla,2020,Drama
Tesla,2020,History
Defiance,2008,Drama
Defiance,2008,History
Defiance,2008,War
Millennium Actress,2001,Drama
Millennium Actress,2001,Romance
Red Scorpion,1987,Adventure
Red Scorpion,1987,Action
Red Scorpion,1987,War
Cabin Fever,2003,Horror
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,Science Fiction
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,Comedy
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,Romance
Dolphin Reef,2018,Documentary
Dolphin Reef,2018,Family
Assassination Classroom: Graduation,2016,Science Fiction
Assassination Classroom: Graduation,2016,Comedy
Assassination Classroom: Graduation,2016,Action
Tae Guk Gi: The Brotherhood of War,2004,Adventure
Tae Guk Gi: The Brotherhood of War,2004,Drama
Tae Guk Gi: The Brotherhood of War,2004,History
Tae Guk Gi: The Brotherhood of War,2004,War
Lay the Favorite,2012,Drama
Return To Zootopia,2017,Animation
Return To Zootopia,2017,Action
Return To Zootopia,2017,Adventure
Return To Zootopia,2017,Comedy
Return To Zootopia,2017,Drama
Return To Zootopia,2017,Romance
Mickey's Trailer,1938,Animation
Mickey's Trailer,1938,Comedy
Emanuelle Around the World,1977,Adventure
Emanuelle Around the World,1977,Drama
Emanuelle Around the World,1977,Horror
Idle Hands,1999,Horror
Idle Hands,1999,Fantasy
Alice in Wonderland,1999,Fantasy
Alice in Wonderland,1999,Family
Fright Night Part 2,1988,Horror
Bajirao Mastani,2015,War
Bajirao Mastani,2015,History
Bajirao Mastani,2015,Romance
Double D Dude Ranch,2016,Western
Double D Dude Ranch,2016,Comedy
Good Kill,2015,Drama
Perfect Strangers,2017,Drama
Perfect Strangers,2017,Comedy
Life,1999,Crime
The Rocketeer,1991,Adventure
The Rocketeer,1991,Science Fiction
The Rocketeer,1991,Family
Survive the Night,2020,Action
Survive the Night,2020,Thriller
Green Street Hooligans 2,2009,Crime
Green Street Hooligans 2,2009,Drama
Boogeyman 3,2008,Horror
City of Lies,2018,Crime
City of Lies,2018,Thriller
City of Lies,2018,Drama
Lady Chatterley's Lover,2015,Romance
Lady Chatterley's Lover,2015,Drama
Goon: Last of the Enforcers,2017,Comedy
Suicide Club,2001,Drama
Suicide Club,2001,Horror
Suicide Club,2001,Thriller
Who's Harry Crumb?,1989,Crime
Who's Harry Crumb?,1989,Mystery
King of New York,1990,Thriller
Black Christmas,2019,Horror
Black Christmas,2019,Mystery
Black Christmas,2019,Thriller
First Reformed,2018,Drama
Bugsy,1991,Crime
Bugsy,1991,Drama
Bugsy,1991,Mystery
Braddock: Missing in Action III,1988,War
Cro Minion,2015,Animation
Cro Minion,2015,Family
Grave of the Fireflies,2005,Drama
The Way Back,2010,Drama
The Way Back,2010,History
Yakuza Princess,2021,Action
Asphalt Burning,2020,Action
Asphalt Burning,2020,Comedy
Breaking In,2018,Thriller
Breaking In,2018,Crime
Breaking In,2018,Action
Breaking In,2018,Horror
Foster,2011,Comedy
Foster,2011,Drama
Foster,2011,Family
Detective Conan: Captured in Her Eyes,2000,Animation
Detective Conan: Captured in Her Eyes,2000,Crime
Detective Conan: Captured in Her Eyes,2000,Thriller
50 to 1,2014,Comedy
50 to 1,2014,Drama
The Gift,2000,Horror
The Gift,2000,Thriller
The Gift,2000,Mystery
Wolf Creek 2,2013,Horror
Wolf Creek 2,2013,Thriller
Galaxy Quest,1999,Comedy
Galaxy Quest,1999,Family
Galaxy Quest,1999,Science Fiction
Macross Frontier: The Wings of Goodbye,2011,Action
Macross Frontier: The Wings of Goodbye,2011,Animation
Macross Frontier: The Wings of Goodbye,2011,Romance
Gosford Park,2001,Drama
Gosford Park,2001,Mystery
Gosford Park,2001,Thriller
Invasion of Astro-Monster,1965,Action
Invasion of Astro-Monster,1965,Adventure
Invasion of Astro-Monster,1965,Science Fiction
The Cutting Edge,1992,Drama
The Cutting Edge,1992,Romance
Bubble Boy,2001,Comedy
Bubble Boy,2001,Romance
The Jane Austen Book Club,2007,Romance
American Factory,2019,Documentary
The Muppets' Wizard of Oz,2005,Family
The Muppets' Wizard of Oz,2005,Adventure
The Muppets' Wizard of Oz,2005,Comedy
The Muppets' Wizard of Oz,2005,Music
The Muppets' Wizard of Oz,2005,Fantasy
The Muppets' Wizard of Oz,2005,TV Movie
Sphere,1998,Science Fiction
Sphere,1998,Mystery
Sphere,1998,Thriller
K-19: The Widowmaker,2002,History
K-19: The Widowmaker,2002,War
K-19: The Widowmaker,2002,Thriller
K-19: The Widowmaker,2002,Mystery
Irina Palm,2007,Drama
Un Dios prohibido,2013,Drama
Un Dios prohibido,2013,War
Family Business,1989,Action
Family Business,1989,Comedy
Family Business,1989,Drama
Family Business,1989,Thriller
Julius Caesar,2002,War
Julius Caesar,2002,Drama
Julius Caesar,2002,History
The Sisterhood of the Traveling Pants 2,2008,Adventure
The Sisterhood of the Traveling Pants 2,2008,Drama
The Sisterhood of the Traveling Pants 2,2008,Family
The Vampire Lovers,1970,Horror
The Collection,2012,Thriller
The Last Stand,2013,Crime
The Last Stand,2013,Thriller
Before I Met You,2022,Drama
Act of Valor,2012,Thriller
Act of Valor,2012,War
The Bling Ring,2013,Drama
The Bling Ring,2013,Crime
Wall Street: Money Never Sleeps,2010,Crime
Undercover Brother,2002,Comedy
Exists,2014,Horror
SeaFood,2011,Animation
SeaFood,2011,Comedy
SeaFood,2011,Family
SeaFood,2011,Adventure
Nights in Rodanthe,2008,Romance
The Story of O,1975,Drama
Shaolin Wooden Men,1976,Action
Jeremiah Johnson,1972,Western
Jeremiah Johnson,1972,History
City of Women,1980,Drama
City of Women,1980,Adventure
City of Women,1980,Fantasy
Open Your Eyes,1997,Thriller
Open Your Eyes,1997,Science Fiction
The Red Shoes,1948,Romance
Shinobi: Heart Under Blade,2005,Action
Gemma Bovery,2014,Romance
Gemma Bovery,2014,Drama
Gemma Bovery,2014,Comedy
The Battle at Lake Changjin,2021,Drama
The Battle at Lake Changjin,2021,War
This Boy's Life,1993,Drama
Anonymous,2011,History
Anonymous,2011,Thriller
The Principal,1987,Adventure
The Principal,1987,Crime
The Principal,1987,Drama
Madame Claude,2021,Crime
Madame Claude,2021,Drama
Madame Claude,2021,Romance
Monster,2003,Crime
Monster,2003,Drama
Break,2019,Thriller
Happiness Ever After,2021,Romance
Happiness Ever After,2021,Drama
God of Gamblers,1989,Action
God of Gamblers,1989,Comedy
God of Gamblers,1989,Drama
Damien: Omen II,1978,Horror
The F**k-It List,2020,Comedy
The Sandman,2017,Horror
The Swimming Pool,1969,Crime
The Swimming Pool,1969,Drama
Mute,2018,Science Fiction
Mute,2018,Thriller
3 Idiotas,2017,Family
3 Idiotas,2017,Comedy
Children of the Corn III: Urban Harvest,1995,Thriller
Children of the Corn III: Urban Harvest,1995,Horror
The Other Side of the Door,2016,Thriller
The Other Side of the Door,2016,Horror
Dungeons & Dragons: Wrath of the Dragon God,2005,Action
Dungeons & Dragons: Wrath of the Dragon God,2005,Adventure
Dungeons & Dragons: Wrath of the Dragon God,2005,Fantasy
Les Misérables,2019,Crime
Les Misérables,2019,Drama
Les Misérables,2019,Thriller
Casper Meets Wendy,1998,Family
Casper Meets Wendy,1998,Fantasy
Casper Meets Wendy,1998,TV Movie
Short Circuit 2,1988,Family
Short Circuit 2,1988,Science Fiction
Short Circuit 2,1988,Drama
Begotten,1991,Fantasy
Begotten,1991,Horror
Riphagen the Untouchable,2016,Drama
Riphagen the Untouchable,2016,History
Riphagen the Untouchable,2016,Thriller
The General,1926,Drama
The General,1926,War
Mother's Day,2016,Drama
Mother's Day,2016,Romance
Baaghi,2016,Action
Baaghi,2016,Thriller
Baaghi,2016,Romance
God of Gamblers' Return,1994,Action
God of Gamblers' Return,1994,Comedy
Blue Summer,2018,Romance
Wander,2020,Thriller
Wander,2020,Crime
Wander,2020,Mystery
The Three Musketeers,1973,Adventure
The Three Musketeers,1973,Comedy
The Three Musketeers,1973,History
The Innkeepers,2011,Horror
The Innkeepers,2011,Thriller
Little Big Soldier,2010,Action
Little Big Soldier,2010,Comedy
Little Big Soldier,2010,Adventure
The Wrong Trousers,1993,Animation
The Wrong Trousers,1993,Comedy
The Wrong Trousers,1993,Family
The Phantom Carriage,1921,Drama
The Phantom Carriage,1921,Fantasy
The Phantom Carriage,1921,Horror
Freaky Friday,2018,Music
Freaky Friday,2018,Family
Freaky Friday,2018,Fantasy
Freaky Friday,2018,TV Movie
Freaky Friday,2018,Comedy
Truth or Dare,2012,Horror
Truth or Dare,2012,Thriller
Truth or Dare,2012,Mystery
The Week Of,2018,Comedy
Toc Toc,2017,Comedy
The Crimson Rivers,2000,Mystery
The Crimson Rivers,2000,Thriller
Monday,2021,Drama
Seal Team Eight: Behind Enemy Lines,2014,Action
Seal Team Eight: Behind Enemy Lines,2014,War
Seal Team Eight: Behind Enemy Lines,2014,Drama
Rob Roy,1995,History
Rob Roy,1995,War
Rob Roy,1995,Drama
Blazing Saddles,1974,Western
Black Eagle,1988,Action
Black Eagle,1988,Drama
Love and Beans,2009,Drama
Love and Beans,2009,Comedy
The Librarian: Return to King Solomon's Mines,2006,Fantasy
The Librarian: Return to King Solomon's Mines,2006,Action
The Librarian: Return to King Solomon's Mines,2006,Adventure
The Good Boss,2021,Comedy
Universal Soldier II: Brothers in Arms,1998,Action
Universal Soldier II: Brothers in Arms,1998,Science Fiction
Black Emanuelle,1975,Drama
Black Emanuelle,1975,Romance
Black Emanuelle,1975,Adventure
Sleeping With My Student,2019,Thriller
Sleeping With My Student,2019,TV Movie
Paterson,2016,Drama
Paterson,2016,Romance
U Turn,1997,Thriller
Re-Animator,1985,Science Fiction
Re-Animator,1985,Horror
Tomcats,2001,Romance
Greystoke: The Legend of Tarzan; Lord of the Apes,1984,Adventure
Greystoke: The Legend of Tarzan; Lord of the Apes,1984,Drama
Greystoke: The Legend of Tarzan; Lord of the Apes,1984,Action
Greystoke: The Legend of Tarzan; Lord of the Apes,1984,Romance
Last Moment of Clarity,2020,Thriller
Pornography,2003,War
Pornography,2003,Drama
Pornography,2003,Romance
The Land Before Time X: The Great Longneck Migration,2003,Animation
The Land Before Time X: The Great Longneck Migration,2003,Adventure
The Land Before Time X: The Great Longneck Migration,2003,Family
Married to the Mob,1988,Crime
Married to the Mob,1988,Romance
Pleasantville,1998,Fantasy
Pleasantville,1998,Drama
Valhalla Rising,2009,Adventure
Valhalla Rising,2009,Drama
Valhalla Rising,2009,Fantasy
How High 2,2019,Comedy
How High 2,2019,TV Movie
Monster High: Electrified,2017,Family
Monster High: Electrified,2017,Animation
Annie,1982,Drama
Annie,1982,Family
I Hope They Serve Beer in Hell,2009,Comedy
Heavenly Creatures,1994,Drama
Heavenly Creatures,1994,Fantasy
Crocodile 2: Death Swamp,2002,Horror
The Magnificent One,1973,Action
The Magnificent One,1973,Comedy
The Magnificent One,1973,Romance
Lady Snowblood,1973,Action
Lady Snowblood,1973,Drama
Lady Snowblood,1973,Thriller
Beyond the Ultimate Spin: The Making of 'Spider-Man',2002,Documentary
Little White Lies,2010,Drama
Runaway Jury,2003,Drama
Runaway Jury,2003,Thriller
Ashes of Time,1994,Drama
The Snow Queen,2012,Animation
The Snow Queen,2012,Fantasy
The Snow Queen,2012,Family
Young Guns,1988,Western
Young Guns,1988,Crime
Young Guns,1988,Adventure
Young Guns,1988,Drama
Double Team,1997,Science Fiction
New Kung Fu Cult Master 2,2022,Action
New Kung Fu Cult Master 2,2022,Fantasy
New Kung Fu Cult Master 2,2022,Drama
Stepmom,1998,Drama
Stepmom,1998,Romance
Supercop 2,1993,Action
Supercop 2,1993,Adventure
Supercop 2,1993,Crime
Werewolf: The Beast Among Us,2012,Drama
Werewolf: The Beast Among Us,2012,Horror
Werewolf: The Beast Among Us,2012,Thriller
The Wackness,2008,Drama
The Laundromat,2019,Drama
The Laundromat,2019,Crime
Holiday in the Sun,2001,Adventure
Holiday in the Sun,2001,Comedy
Holiday in the Sun,2001,Family
Jagged Edge,1985,Thriller
The Silence of the Marsh,2019,Thriller
Growing Fangs,2021,Drama
Mackenna's Gold,1969,Adventure
Mackenna's Gold,1969,Action
Mackenna's Gold,1969,Western
Paycheck,2003,Adventure
Paycheck,2003,Mystery
Paycheck,2003,Science Fiction
Paycheck,2003,Thriller
Serpico,1973,Crime
Serpico,1973,History
Alibi.com,2017,Comedy
Compliance,2012,Drama
Compliance,2012,Thriller
Judy,2019,Drama
Judy,2019,History
Judy,2019,Music
Black Sabbath,1963,Horror
I Could Never Be Your Woman,2007,Comedy
I Could Never Be Your Woman,2007,Drama
I Could Never Be Your Woman,2007,Romance
The Salesman,2016,Thriller
This Is Spinal Tap,1984,Music
Maximum Conviction,2012,Action
Maximum Conviction,2012,Adventure
Maximum Conviction,2012,Thriller
The Diabolical,2015,Horror
The Diabolical,2015,Science Fiction
The Diabolical,2015,Thriller
Highlander: The Source,2007,Action
Highlander: The Source,2007,Fantasy
Necronomicon,1993,Horror
From Within,2008,Horror
From Within,2008,Mystery
From Within,2008,Thriller
The Archer,2017,Action
Boxing Helena,1993,Romance
Boxing Helena,1993,Thriller
Ransom,1996,Thriller
2012 Doomsday,2008,Action
2012 Doomsday,2008,Adventure
2012 Doomsday,2008,Fantasy
2012 Doomsday,2008,Horror
2012 Doomsday,2008,Science Fiction
2012 Doomsday,2008,Thriller
Battlestar Galactica: The Plan,2009,Science Fiction
Battlestar Galactica: The Plan,2009,Action
Battlestar Galactica: The Plan,2009,Drama
Asterix in Britain,1986,Family
Asterix in Britain,1986,Animation
Asterix in Britain,1986,Adventure
Asterix in Britain,1986,Comedy
F*&% the Prom,2017,Comedy
F*&% the Prom,2017,Drama
Florence Foster Jenkins,2016,Comedy
Florence Foster Jenkins,2016,Drama
Doraemon: The New Record of Nobita's Spaceblazer,2009,Animation
Doraemon: The New Record of Nobita's Spaceblazer,2009,Adventure
Doraemon: The New Record of Nobita's Spaceblazer,2009,Family
The Do-Over,2016,Adventure
The Do-Over,2016,Comedy
Hardware,1990,Science Fiction
Hardware,1990,Thriller
Hardware,1990,Horror
Sleepover,2004,Family
My Big Fat Greek Wedding,2002,Drama
My Big Fat Greek Wedding,2002,Romance
Holiday in the Wild,2019,Romance
Holiday in the Wild,2019,Comedy
New World,2013,Thriller
New World,2013,Crime
New World,2013,Drama
Young Detective Dee: Rise of the Sea Dragon,2013,Action
Young Detective Dee: Rise of the Sea Dragon,2013,Crime
Young Detective Dee: Rise of the Sea Dragon,2013,Fantasy
Young Detective Dee: Rise of the Sea Dragon,2013,Adventure
Spies Like Us,1985,Comedy
The Best of Enemies,2019,Drama
The Best of Enemies,2019,History
Switch,1991,Fantasy
Mosul,2019,Documentary
Black Widow,1987,Mystery
Black Widow,1987,Thriller
Hot Rod,2007,Action
Black Friday,2021,Horror
Black Friday,2021,Comedy
Black Friday,2021,Science Fiction
Anna and the King,1999,Romance
Anna and the King,1999,History
Enchanted Kingdom,2014,Documentary
Stormbreaker,2006,Adventure
Stormbreaker,2006,Family
The Perfect Wedding,2021,Thriller
The Perfect Wedding,2021,TV Movie
Blood Out,2011,Action
Blood Out,2011,Adventure
Blood Out,2011,Thriller
Blood Out,2011,Drama
Octonauts and the Caves of Sac Actun,2020,Family
Octonauts and the Caves of Sac Actun,2020,Animation
Ayla: The Daughter of War,2017,Drama
Ayla: The Daughter of War,2017,War
Hibiki,2018,Action
Hibiki,2018,Comedy
Sisters on Track,2021,Documentary
Lord of the Flies,1990,Drama
Lord of the Flies,1990,Thriller
The Fury of a Patient Man,2016,Thriller
Quest for Fire,1981,Drama
High Flying Romance,2021,Romance
High Flying Romance,2021,Drama
The Professionals,1966,Western
The Professionals,1966,Action
The Professionals,1966,Adventure
Mysterious Island,1961,Adventure
Mysterious Island,1961,Family
Mysterious Island,1961,Fantasy
Lupin III: The First,2019,Adventure
Lupin III: The First,2019,Action
Lupin III: The First,2019,Animation
Rip Tide,2017,Family
Rip Tide,2017,Drama
Tess,1979,Drama
Tess,1979,Romance
Crazy Hong Kong,1993,Adventure
Crazy Hong Kong,1993,Comedy
Beowulf,1999,Adventure
Beowulf,1999,Fantasy
The Assignment,1997,Thriller
The Assignment,1997,Crime
Pi,1998,Mystery
Pi,1998,Thriller
Yu-Gi-Oh! 3D: Bonds Beyond Time,2010,Animation
Yu-Gi-Oh! 3D: Bonds Beyond Time,2010,Fantasy
Empire Records,1995,Music
Empire Records,1995,Drama
Marnie,1964,Drama
Marnie,1964,Mystery
Marnie,1964,Romance
Marnie,1964,Thriller
Pink Flamingos,1972,Crime
Wheelman,2017,Action
Wheelman,2017,Crime
Wheelman,2017,Thriller
This Girl's Life,2004,Drama
Rogue City,2020,Crime
Rogue City,2020,Thriller
Rogue City,2020,Action
Rogue City,2020,Drama
The Final Girls,2015,Horror
Svaha: The Sixth Finger,2019,Mystery
Svaha: The Sixth Finger,2019,Thriller
Every Breath You Take,2021,Thriller
True Crime,1999,Drama
True Crime,1999,Thriller
True Crime,1999,Mystery
Recoil,2011,Action
Recoil,2011,Crime
Zombie Flesh Eaters,1979,Horror
Please Stand By,2018,Comedy
Please Stand By,2018,Drama
Dagon,2001,Fantasy
Dagon,2001,Horror
Dagon,2001,Thriller
Tailgate,2019,Thriller
Tailgate,2019,Horror
The Secret Life of Bees,2008,Family
The Secret Life of Bees,2008,Adventure
Starter for 10,2006,Drama
Starter for 10,2006,Romance
The Warriors Gate,2016,Action
The Warriors Gate,2016,Adventure
Straw Dogs,2011,Drama
Straw Dogs,2011,Thriller
The Chase,1966,Crime
The Chase,1966,Drama
The Chase,1966,Thriller
Forever Young,1992,Adventure
Forever Young,1992,Fantasy
Forever Young,1992,Science Fiction
Forever Young,1992,Romance
Dumplin',2018,Drama
The Cook; the Thief; His Wife & Her Lover,1989,Crime
The Cook; the Thief; His Wife & Her Lover,1989,Drama
Sex; Lies and Death,2011,Drama
Sex; Lies and Death,2011,Thriller
Sex; Lies and Death,2011,Crime
Sex; Lies and Death,2011,Romance
In the Line of Fire,1993,Drama
In the Line of Fire,1993,Thriller
In the Line of Fire,1993,Crime
In the Line of Fire,1993,Mystery
X: The Movie,1996,Action
X: The Movie,1996,Animation
X: The Movie,1996,Fantasy
Clownhouse,1989,Horror
Runaway,1984,Thriller
Runaway,1984,Crime
Runaway,1984,Science Fiction
The Duellists,1977,Drama
The Duellists,1977,War
The House of the Spirits,1993,Romance
The Tunnel,2019,Thriller
The Tunnel,2019,Drama
Everything Everywhere All at Once,2022,Comedy
Everything Everywhere All at Once,2022,Science Fiction
I Am Vengeance: Retaliation,2020,Action
Mayhem,2017,Action
Mayhem,2017,Comedy
Mayhem,2017,Horror
Working Girl,1988,Romance
Working Girl,1988,Drama
The Manor,2021,Horror
Gurren Lagann the Movie: Childhood's End,2008,Action
Gurren Lagann the Movie: Childhood's End,2008,Comedy
Gurren Lagann the Movie: Childhood's End,2008,Animation
Last Shift,2014,Horror
Last Shift,2014,Thriller
The Bar,2017,Horror
The Bar,2017,Thriller
The Bar,2017,Comedy
Häxan,1922,Documentary
Häxan,1922,Horror
Häxan,1922,History
Chasing Papi,2003,Romance
Bears,2014,Documentary
Frenemies,2012,Drama
Frenemies,2012,Family
Frenemies,2012,TV Movie
Frenemies,2012,Comedy
¡Three Amigos!,1986,Comedy
¡Three Amigos!,1986,Western
¡Three Amigos!,1986,Adventure
Halloweentown High,2004,Adventure
Halloweentown High,2004,Comedy
Halloweentown High,2004,Family
Halloweentown High,2004,Fantasy
Halloweentown High,2004,TV Movie
The Two Popes,2019,Drama
The Two Popes,2019,Comedy
The Two Popes,2019,History
Hansel and Gretel Get Baked,2013,Horror
Hansel and Gretel Get Baked,2013,Comedy
Buddha 2: The Endless Journey,2014,Animation
Buddha 2: The Endless Journey,2014,Drama
Buddha 2: The Endless Journey,2014,History
Passion Play,2011,Drama
Passion Play,2011,Romance
Passion Play,2011,Fantasy
The Absent-Minded Professor,1961,Comedy
The Absent-Minded Professor,1961,Family
The Absent-Minded Professor,1961,Science Fiction
The Adventures of Baron Munchausen,1988,Action
The Adventures of Baron Munchausen,1988,Comedy
The Adventures of Baron Munchausen,1988,Fantasy
The Adventures of Baron Munchausen,1988,Family
The 'Burbs,1989,Horror
The 'Burbs,1989,Thriller
The Proud Family Movie,2005,TV Movie
The Proud Family Movie,2005,Animation
The Proud Family Movie,2005,Comedy
The Proud Family Movie,2005,Family
The Howling: Reborn,2011,Horror
Northanger Abbey,2007,Romance
Northanger Abbey,2007,Drama
Northanger Abbey,2007,TV Movie
Mahjong Nights,2021,Thriller
M.F.A.,2017,Thriller
Jin-Roh: The Wolf Brigade,1999,Science Fiction
Jin-Roh: The Wolf Brigade,1999,Thriller
Jin-Roh: The Wolf Brigade,1999,Drama
22/Jul,2018,History
22/Jul,2018,Drama
22/Jul,2018,Thriller
22/Jul,2018,Crime
Battle Royale II: Requiem,2003,Action
Battle Royale II: Requiem,2003,Thriller
Out for Justice,1991,Crime
Realive,2016,Science Fiction
Larceny,2017,Action
Larceny,2017,Thriller
Paris Is Burning,1991,Documentary
Kung Fu Panda: Secrets of the Masters,2011,Animation
Kung Fu Panda: Secrets of the Masters,2011,Action
Purpose of Reunion,2015,Romance
Purpose of Reunion,2015,Drama
Our Meal for Tomorrow,2017,Drama
Our Meal for Tomorrow,2017,Romance
The Guernsey Literary & Potato Peel Pie Society,2018,Romance
The Guernsey Literary & Potato Peel Pie Society,2018,Drama
The Guernsey Literary & Potato Peel Pie Society,2018,History
Why Did You Kill Me?,2021,Documentary
Why Did You Kill Me?,2021,Crime
Slayers Gorgeous,1998,Animation
Slayers Gorgeous,1998,Adventure
Slayers Gorgeous,1998,Comedy
Slayers Gorgeous,1998,Fantasy
Grind,2003,Action
Grind,2003,Comedy
Indochine,1992,Romance
Barefoot,2014,Drama
Barefoot,2014,Romance
The Love Bug,1997,Fantasy
The Love Bug,1997,Adventure
The Love Bug,1997,Comedy
The Love Bug,1997,Family
Nothing to Lose,1997,Adventure
Nothing to Lose,1997,Comedy
Summer of 85,2020,Romance
Summer of 85,2020,Drama
The Reluctant Dragon,1941,Fantasy
The Reluctant Dragon,1941,Animation
The Reluctant Dragon,1941,Family
The Reluctant Dragon,1941,Comedy
Rise of the Footsoldier: Origins,2021,Crime
Rise of the Footsoldier: Origins,2021,Drama
Rise of the Footsoldier: Origins,2021,Action
Enemies Closer,2013,Thriller
Enemies Closer,2013,Action
Dark Tide,2012,Thriller
Dark Tide,2012,Adventure
Dark Tide,2012,Drama
Don’t Leave Home,2018,Thriller
Don’t Leave Home,2018,Mystery
Dolls,2002,Drama
Dolls,2002,Romance
Shogun Assassin,1980,Action
I Am Wrath,2016,Action
I Am Wrath,2016,Crime
I Am Wrath,2016,Drama
I Am Wrath,2016,Thriller
The Signal,2014,Thriller
The Signal,2014,Science Fiction
Vanity Fair,2004,Romance
Chalet Girl,2011,Romance
Before the Devil Knows You're Dead,2007,Drama
